7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
6.997331546006258,7.008985211404304,7.048291294557174,6.802906369765217,6.8046074922456885,7.282320294971495,7.123993383251888,6.87570085114979,6.927715764409762,7.0814130298637,6.969852189758189,7.103118677911273,6.904441266799159,6.748729646593534,6.879894981109955,6.93608178364301,7.09209939932845,6.9737136115920535,7.188880351300153,7.011364987457314,7.149971042888482,6.940522873560919,6.969945444650022,6.97669405743739,6.824887619010875,7.095266261233385,7.060667375032348,6.893739217315328,6.778224575950933,6.928964976068619
6.784685180747986,6.913678487508513,7.402758455415165,6.5588089380319206,6.912814804843183,7.203150395839014,6.961618747976582,6.58068457210762,6.918856327866969,6.98734776884711,6.892603710620886,7.0246739425724325,6.865971125205289,6.792576477520092,6.7882699527080606,6.9912832545414165,7.013856591382535,7.17049801306891,6.991336735642895,7.105979356290479,7.238199291160402,7.010132503440688,7.020791097535721,6.9037392182137545,6.500575254013618,7.326100417209017,6.890747221802455,6.928069249896154,6.830020481592976,6.9378498935253
6.605418597794157,6.923914775888286,7.151678084986525,6.400096202359921,6.795711475772421,7.032725893991067,7.0857012859232285,6.668507720424178,7.057391646728149,6.923719976021974,6.890447393675787,6.992349444057713,6.842470116324594,6.669735562105996,6.721125919551193,7.185968903784904,7.15172703706044,7.216583568255267,6.911290101533929,7.051824380924412,7.248775549227997,6.96766099134041,7.0501008033791885,6.983406848038669,6.473195098049511,7.326757227174373,7.213321326113623,6.973367808925781,6.891225776236255,7.10414242816806
6.629363041020909,6.889667050823915,7.201589473562971,6.482216536752493,7.067560566790117,6.98304196964418,6.889823992160414,6.596528229842744,7.365555197541795,6.95370022277673,6.868439945136379,7.120003967404211,6.967352565470108,6.607191960362672,6.786242269741078,7.148965688251396,7.225905287453716,6.921868895359966,6.532705263600308,7.167406566499773,7.197970401524435,7.005831821468179,7.285233537790784,6.904760672276873,6.486501151753878,7.395669081091051,7.225039737608838,6.737821889313708,6.765346526016434,6.9637292938259
6.740489113886449,6.72872069939986,7.231122352812325,6.848878830679862,6.888897676018311,7.119336859557744,6.41244042711575,6.427410346433497,7.148508519136491,6.902865212809108,7.016376864026534,7.270413912847725,7.1008730605995485,6.545993996029454,6.9864206374858036,7.272078931084627,7.551899890030185,6.895932122372245,6.329379807644706,6.839017117332034,7.144737050174756,6.749412614125186,7.252630892165133,6.879479299202087,6.59113214104742,7.513801858522626,7.131102075922087,7.024706892836885,6.7256540683571995,6.842158089363953
6.518490406033326,6.659909437957128,7.456379430382498,6.926504066881974,6.855926048006455,7.166581298871205,6.677842266536524,6.373814056531239,7.202080523570682,6.90948684622876,7.470484417417973,7.3900248481875925,7.0455562176775555,6.427198070082461,6.7589651753706015,7.170315898529127,7.534646219803516,6.71380255144973,6.284721398083082,6.8084740601741105,6.905795597443013,6.6223892213092475,7.489305154846274,6.759204779910502,6.437305072850178,7.439613281014009,7.352078403652054,7.140771534614296,6.76236538887975,6.787547534890131
6.438998899381683,6.586648393456103,7.428928327857963,6.925076900802688,7.152809549162246,7.012959391283402,6.531277777290385,6.5877782914874725,7.1464372444160515,6.946435494348339,7.554677190422706,7.488559594546784,7.102655763526559,6.292238673480565,6.647530003158546,6.882101423429151,7.399746789242776,6.800261286835969,6.316332531552041,6.99518016008954,6.855895644871683,6.8436510721252,7.284639660173961,6.632160406406186,6.456886366219147,7.622361391439423,7.30869522056393,7.065416127497055,6.7331340386276075,6.880653354472977
6.481953960719363,6.486026058039311,7.51992178939168,6.786548422632264,7.340106457811885,7.2528842881393105,6.565321724656263,6.614498379122275,7.117649896189281,6.876080919735722,7.835453701877055,7.548508449267191,7.2180146072640365,6.340667286131388,6.745124424748527,6.895174411865949,7.499526491662118,6.656526598585302,6.470008975545123,6.989550519476637,6.717755173654456,6.6263939481084675,7.19040920723897,6.6546280452399875,6.5939235238653815,7.4239180343263085,7.352415866700481,7.145779374429119,6.923970426014851,6.888231510665067
6.617618579349226,6.298755429317186,7.535737981849173,6.70789290142001,7.003394854376456,7.0966883425958285,6.703402109392624,6.657647324362251,7.16741683975218,6.853282773357697,7.891759927744144,7.262044246808821,7.108632461118477,6.31126864046064,6.594732052682727,6.77566560030684,7.559049743041261,6.524624210230786,6.848845468550359,6.961185312994105,6.687629156328342,6.695888098149505,7.1090590227256705,6.722540476685344,6.714251966653735,7.431676998968732,7.371125320110787,7.2396058583314495,6.70507841650091,6.842736482526784
